word,pos,hindi
Burst out laughing,phrase,जोर से हंस पड़ना
Cheerily,adverb,खुशी से
Burglar,noun,चोर
Embarrass,verb,शर्मिंदा करना
"""If you break your neck…""",phrase,मूल बनाम मामूली समस्या
Anachronism,noun,पुरानी बात
Bespoke,adjective,विशेष रूप से बनाया गया
Dearth,noun,कमी
Clustered,adjective,समूहित
Canvas,noun,पृष्ठभूमि
Discount,verb,नज़रअंदाज़ करना
Crack the code,phrase,समाधान ढूंढना
Endless,adjective,अंतहीन
Blood-red,adjective,गहरा लाल
Beloved,adjective,प्रिय
Alight,verb,उतरना
Dig out,phrasal verb,खोद निकालना
Anomaly,noun,विसंगति
Abrogation,noun,निरसन
Contrary (to),adjective,विपरीत
Disintegration,noun,विघटन
Calcify,verb,कठोर होना
Abrogate,verb,रद्द करना
Breakdown,noun,विफलता
Atheist,noun,नास्तिक
Astonishing,adjective,आश्चर्यजनक
Abundance,noun,प्रचुरता
Certainty,noun,निश्चितता
Automate,verb,स्वचालित करना
Confrontation,noun,टकराव
Conflagration,noun,बड़ा संघर्ष
Cascading,adjective,क्रमिक
Chokepoint,noun,संकरा रास्ता
Calculus,noun,रणनीति
Contour,noun,रूपरेखा
Brinkmanship,noun,जोखिम भरी कूटनीति
A stamp of approval,noun,स्वीकृति की मुहर
Contention,noun,दावा
Cross-border,adjective,सीमा-पार
Cherish,verb,संजोना
Call on,phrasal verb,अपील करना
A level playing field,phrase,समान अवसर
Articulation,noun,अभिव्यक्ति
Endorsement,noun,समर्थन
Crony,noun,साथी
Annoyed,adjective,चिढ़ा हुआ
Chore,noun,घरेलू कार्य
Brim (with),verb,भर जाना
Come by,phrasal verb,प्राप्त करना
Dwell,verb,निवास करना
Breath-taking,adjective,अद्भुत
As a result,phrase,परिणामस्वरूप
Calm down,phrasal verb,शांत होना
Destruction,noun,विनाश
Constituent,noun,घटक
Deduce,verb,निष्कर्ष निकालना
Converge,verb,एक साथ आना
Balanced diet,noun,संतुलित आहार
Bumblebee,noun,भौंरा
Composition,noun,संरचना
Contradictory,adjective,विरोधाभासी
Complicated,adjective,जटिल
A launch pad,noun,शुरुआती मंच
Crowded (with),adjective,से भरा
Disconnected,adjective,असंबद्ध
Endearing,adjective,प्रिय लगने वाला
Compete (for),verb,के लिए प्रतिस्पर्धा करना
Diffusion,noun,प्रसार
Disruptor,noun,परिवर्तनकारी
Aided,adjective,सहायता प्राप्त
Anthropocene,noun,मानव युग
Analyse,verb,विश्लेषण करना
Abstract,adjective,अमूर्त
Ageing,adjective,वृद्ध होना
Economically,adverb,आर्थिक रूप से
Consumer price index,noun,उपभोक्ता मूल्य सूचकांक
Average,verb,औसत निकालना
Beverage,noun,पेय
Cumulative,adjective,संचयी
Disinflationary,adjective,मुद्रास्फीति कम करने वाला
Brent crude oil,noun,ब्रेंट कच्चा तेल
Designation,noun,पदनाम
At someone’s behest,phrase,किसी के कहने पर
Concurrence,noun,सहमति
Avert,verb,टालना
Bring into question,phrase,संदेह में डालना
Credibly,adverb,विश्वसनीय ढंग से
Bravely,adverb,साहसपूर्वक
Contingent (upon),adjective,पर निर्भर
Collectively,adverb,सामूहिक रूप से
Deadlocked,adjective,गतिरोध में फंसा
Enmeshed,adjective,उलझा हुआ
Drastic,adjective,कठोर
Backbone,noun,मुख्य आधार
Cultivation,noun,विकास
Clash,noun,टकराव
Buffer zone,noun,तटस्थ क्षेत्र
At risk,phrase,खतरे में
Clutch,verb,पकड़ना
Effortlessness,noun,सहजता
Crown (on),verb,उपाधि देना
Claw grip,noun,उंगलियों से पकड़ना
Distil,verb,सार निकालना
Bleed,verb,फैल जाना
Architecture,noun,संरचना
Coping,adjective,सामना करने वाला
Accommodate,verb,समायोजित करना
Chasm,noun,गहरी खाई
Assertion,noun,दावा
Consequential,adjective,महत्वपूर्ण
Discretion,noun,विवेक
Amendment,noun,संशोधन
Defect,verb,पक्ष बदलना
Contradict,verb,विरोध करना
Discretionary power,noun,विवेकाधीन शक्ति
Bring to a close,phrase,समाप्त करना
Emission,noun,उत्सर्जन
Ambient,adjective,परिवेशी
Convergence,noun,समागम
Allied,adjective,संबद्ध
Aggregation,noun,समुच्चय
Diversification,noun,विविधीकरण
Downside,noun,कमी/नुकसान
Engineering,noun,कुशलतापूर्वक करना
Clinching,adjective,निर्णायक
Distiller,noun,आसवक
Durability,noun,टिकाऊपन
Corrode,verb,जंग लगना
Compatible,adjective,अनुकूल
Corrosion,noun,क्षरण
Break,verb,रोकना
Cognitive ability,noun,संज्ञानात्मक क्षमता
Defuse,verb,शांत करना
Debilitating,adjective,कमजोर करने वाला
Awash,adjective,भरा हुआ
Bad press,noun,नकारात्मक प्रचार
Come to pass,phrase,घटित होना
Conspicuous,adjective,स्पष्ट रूप से दिखने वाला
Downsize,verb,आकार घटाना
Alienation,noun,अलगाव
Broccoli endorsement,noun,बनावटी प्रशंसा
Big Mac,noun,उपभोक्तावाद का प्रतीक
Altruism,noun,परोपकार
Earthly,adjective,सांसारिक
Capricious,adjective,अनिश्चित स्वभाव का
Circumspect,adjective,सतर्क
Considered,adjective,विचारपूर्ण
Clarity,noun,स्पष्टता
Brace up,phrasal verb,तैयार होना
Come into play,phrase,सक्रिय होना
Critical (to),adjective,अनिवार्य
Asymptomatic,adjective,लक्षणहीन
Detect,verb,पता लगाना
Contain,verb,नियंत्रित करना
Despite,preposition,के बावजूद
Broadening,noun,विस्तार
A bridge too far,phrase,अत्यधिक महत्वाकांक्षी कदम
Audit,noun,लेखा-परीक्षा
Cave in,phrasal verb,ढह जाना
Concrete,adjective,ठोस
Crowded,adjective,भीड़भाड़ वाला
Complacent,adjective,आत्मसंतुष्ट
Colonial,adjective,औपनिवेशिक
Auction,noun,नीलामी
Artifact,noun,कलाकृति
Deficiency,noun,कमी
Cultural asset,noun,सांस्कृतिक संपत्ति
Administration,noun,प्रशासन
Bank (on),verb,भरोसा करना
Digitised,adjective,डिजिटलीकृत
Commercialise,verb,व्यावसायिक बनाना
Briquette,noun,ईंधन ब्लॉक
Cremation,noun,दाह संस्कार
Cremate,verb,दाह संस्कार करना
Colossal,adjective,विशाल
Biomass,noun,जैव ईंधन
Eco-cremation,noun,पर्यावरण-अनुकूल दाह संस्कार
Deforestation,noun,वनों की कटाई
Crematorium,noun,श्मशान घाट
Disheartened,adjective,निराश
Anger,verb,क्रोधित करना
Cogeneration,noun,सह-उत्पादन
Decentralised,adjective,विकेंद्रीकृत
Be in Cross-hairs,noun,निशाने पर होना
Double down on,phrase,और मजबूती से आगे बढ़ना
